host_id,bairro_group,price,minimo_noites,numero_de_reviews,latitude,longitude,reviews_por_mes,disponibilidade_365,Entire home/apt,Private room,Shared room
1110208,Brooklyn,100.0,2,9,40.70506,-73.91731,0.77,0,1,0,0
24000784,Brooklyn,45.0,1,6,40.64456,-74.01135,0.61,32,0,1,0
4231312,Queens,99.0,3,8,40.70458,-73.90269,0.69,16,1,0,0
1459377,Brooklyn,145.0,3,3,40.71998,-73.94216,0.26,0,1,0,0
2822805,Brooklyn,60.0,30,3,40.68585,-73.94919,0.45,221,0,1,0
14463049,Queens,275.0,2,0,40.69997,-73.90721,,0,1,0,0
24822059,Brooklyn,119.0,6,2,40.68214,-73.96536,0.18,0,1,0,0
155668897,Queens,70.0,5,43,40.66726,-73.78666,3.61,365,0,1,0
132883657,Brooklyn,175.0,2,9,40.67076,-73.98903,0.81,0,1,0,0
56740664,Brooklyn,225.0,4,1,40.71784,-73.95611,0.16,5,0,1,0
184090548,Brooklyn,95.0,2,25,40.71294,-73.95866,2.19,342,0,1,0
184090548,Brooklyn,95.0,2,15,40.71269,-73.95815,1.28,335,0,1,0
201015598,Brooklyn,30.0,1,32,40.69052,-73.94149,2.74,83,0,0,1
201015598,Brooklyn,30.0,1,45,40.69206,-73.94072,3.99,84,0,0,1
69439684,Queens,165.0,1,38,40.7396,-73.88119,3.31,122,1,0,0
216227,Manhattan,62.0,1,68,40.82226,-73.95569,5.86,310,0,1,0
203123198,Brooklyn,149.0,2,24,40.66091,-73.93244,2.11,145,1,0,0
203123161,Bronx,80.0,3,40,40.8212,-73.92859,3.79,280,1,0,0
167459000,Brooklyn,60.0,1,0,40.69482,-73.91096,,5,0,1,0
2163625,Brooklyn,120.0,7,0,40.653,-73.97717,,0,1,0,0
149296850,Brooklyn,79.0,2,2,40.69508,-73.93735,0.19,90,0,0,1
149296850,Brooklyn,80.0,2,3,40.69359,-73.93911,0.26,82,0,1,0
194843581,Manhattan,72.0,2,14,40.80127,-73.96166,1.19,0,0,1,0
197190247,Manhattan,75.0,1,38,40.76456,-73.98818,3.26,225,0,0,1
197190247,Manhattan,75.0,1,29,40.76462,-73.9886,2.47,225,0,0,1
197190247,Manhattan,75.0,1,39,40.76441,-73.98692,3.32,221,0,0,1
183707967,Manhattan,140.0,2,38,40.85419,-73.93013,3.3,176,1,0,0
2954574,Brooklyn,65.0,7,0,40.69183,-73.94185,,105,0,1,0
39528519,Manhattan,35.0,14,1,40.7111,-73.98689,0.15,322,0,0,1
203235966,Manhattan,71.0,1,7,40.86203,-73.93037,0.67,1,1,0,0
34883773,Brooklyn,50.0,7,1,40.68944,-73.95089,0.12,0,0,1,0
16779679,Brooklyn,200.0,4,3,40.71171,-73.963,0.31,0,1,0,0
203268839,Manhattan,199.0,3,35,40.71389,-74.00484,2.96,255,1,0,0
203266238,Bronx,75.0,5,6,40.85322,-73.85144,0.55,29,0,1,0
203277214,Manhattan,150.0,3,30,40.81033,-73.94286,2.59,159,1,0,0
32866463,Brooklyn,145.0,1,41,40.63328,-74.01978,3.63,139,1,0,0
50169207,Manhattan,100.0,2,3,40.79371,-73.93995,0.28,67,1,0,0
7853731,Brooklyn,55.0,14,0,40.67458,-73.96079,,61,0,1,0
3399151,Manhattan,140.0,1,9,40.72235,-73.99454,0.97,11,1,0,0
203307016,Brooklyn,65.0,1,44,40.68063,-73.91689,3.73,75,0,1,0
197354631,Brooklyn,67.0,30,2,40.71407,-73.93936,1.33,24,0,1,0
197354631,Brooklyn,67.0,30,3,40.71538,-73.94148,0.43,23,0,1,0
203339760,Brooklyn,65.0,1,6,40.66153,-73.99297,0.65,0,0,1,0
1524602,Brooklyn,48.0,90,0,40.71653,-73.94131,,358,0,1,0
203357182,Manhattan,150.0,1,3,40.72769,-73.98498,2.09,27,0,1,0
4296422,Manhattan,155.0,7,0,40.78246,-73.97654,,0,1,0,0
194843581,Manhattan,87.0,1,14,40.79908,-73.96215,1.19,0,0,1,0
19433714,Manhattan,200.0,3,6,40.72674,-73.99673,0.55,21,1,0,0
1892281,Brooklyn,250.0,3,15,40.65887,-73.9198,1.3,266,1,0,0
194843581,Manhattan,79.0,1,49,40.79936,-73.96243,4.16,1,0,1,0
54658419,Brooklyn,100.0,3,8,40.7117,-73.9608,0.69,0,0,1,0
1494238,Brooklyn,135.0,3,24,40.6726,-73.93992,2.44,246,1,0,0
203397896,Brooklyn,98.0,2,40,40.66648,-73.91375,4.15,223,1,0,0
186642041,Brooklyn,121.0,30,0,40.62697,-73.91357,,88,1,0,0
17477908,Manhattan,11.666666666666666,30,2,40.79473,-73.96744,0.19,365,1,0,0
202993649,Manhattan,90.0,1,9,40.81379,-73.93536,0.81,0,0,1,0
138635224,Manhattan,40.0,1,19,40.85671,-73.93011,1.82,341,0,0,1
203504228,Manhattan,312.5,4,21,40.72367,-73.99868,2.26,125,1,0,0
21881605,Brooklyn,100.0,2,0,40.67788,-73.94525,,364,0,1,0
6786361,Brooklyn,65.0,3,13,40.6964,-73.92675,1.21,302,0,1,0
162171692,Manhattan,99.0,7,25,40.77997,-73.95214,2.28,95,1,0,0
194409758,Manhattan,150.0,2,6,40.77681,-73.95472,0.54,0,1,0,0
33526253,Brooklyn,250.0,1,2,40.65639,-73.98242,0.18,0,1,0,0
33074595,Brooklyn,179.0,4,28,40.68528,-73.958,2.99,130,1,0,0
12275644,Brooklyn,70.0,2,0,40.66774,-73.99292,,0,0,1,0
40238727,Manhattan,115.0,2,43,40.77977,-73.95757,3.72,72,0,0,1
160343057,Brooklyn,158.0,2,8,40.67745,-73.91954,0.69,0,1,0,0
13412408,Manhattan,200.0,1,5,40.72848,-74.00116,0.47,0,0,1,0
40119874,Brooklyn,49.0,1,85,40.66171,-73.94417,8.64,0,0,1,0
7825844,Brooklyn,128.0,5,0,40.71603,-73.9409,,35,1,0,0
17322419,Manhattan,24.193548387096776,31,0,40.74079,-73.98303,,365,1,0,0
203585325,Brooklyn,200.0,2,4,40.6597,-73.94863,0.34,11,1,0,0
19303369,Queens,35.0,29,0,40.74353,-73.90443,,30,0,1,0
97168718,Manhattan,250.0,2,0,40.78802,-73.97253,,38,1,0,0
10120673,Queens,180.0,5,2,40.75017,-73.89219,0.21,363,1,0,0
63260355,Brooklyn,80.0,1,2,40.70975,-73.95651,0.19,0,0,1,0
4915341,Manhattan,59.0,7,5,40.73666,-73.99851,0.43,3,0,1,0
203624751,Brooklyn,180.0,3,17,40.67738,-73.99723,1.45,106,1,0,0
48539240,Manhattan,189.0,1,1,40.7348,-73.98312,0.09,0,0,1,0
12460642,Brooklyn,95.0,3,6,40.68345,-73.93874,0.54,0,1,0,0
48539240,Manhattan,199.0,1,1,40.73411,-73.98289,0.09,0,0,1,0
7615002,Manhattan,100.0,1,33,40.72527,-73.98338,2.8,1,0,1,0
1330116,Manhattan,200.0,30,1,40.73237,-73.99344,0.09,90,0,1,0
83856521,Manhattan,275.0,1,3,40.73264,-74.0062,0.26,0,1,0,0
2688409,Brooklyn,55.0,3,0,40.64436,-73.99866,,363,0,1,0
203750889,Brooklyn,62.0,2,18,40.68426,-73.9451,1.8,356,0,1,0
28576665,Manhattan,93.0,1,12,40.71694,-73.99032,1.08,11,0,1,0
203750889,Brooklyn,62.0,2,29,40.68554,-73.9442,3.13,324,0,1,0
88900561,Manhattan,60.0,1,17,40.80203,-73.93885,1.48,0,0,0,1
203750889,Brooklyn,55.0,2,20,40.68374,-73.94368,1.7,353,0,1,0
15820210,Brooklyn,50.0,2,25,40.70917,-73.93513,2.26,21,0,1,0
203793342,Brooklyn,35.0,2,21,40.69817,-73.93776,1.88,1,0,1,0
158178970,Staten Island,22.0,1,21,40.62972,-74.12539,1.77,261,0,1,0
43809903,Manhattan,70.0,2,11,40.80209,-73.96742,1.07,4,0,1,0
42400797,Manhattan,98.0,12,0,40.74217,-73.99649,,0,1,0,0
349596,Brooklyn,189.0,10,3,40.68477,-73.96799,0.32,14,1,0,0
185908506,Bronx,95.0,3,5,40.8859,-73.83517,0.66,311,1,0,0
203572377,Staten Island,118.0,1,0,40.527,-74.20941,,353,0,1,0
579017,Brooklyn,230.0,10,1,40.73438,-73.95863,0.3,0,1,0,0
115827173,Staten Island,249.0,4,9,40.59886,-74.13217,0.8,351,1,0,0
114574,Manhattan,75.0,2,6,40.81523,-73.9463,0.55,68,0,1,0
3191371,Manhattan,80.0,1,29,40.80714,-73.93747,3.04,193,0,1,0
2102205,Manhattan,250.0,2,15,40.73894,-74.00108,1.33,0,1,0,0
75405696,Manhattan,75.0,6,2,40.75316,-73.97241,0.31,48,1,0,0
57336940,Manhattan,130.0,3,9,40.81561,-73.93692,0.78,0,1,0,0
27333268,Manhattan,151.0,5,8,40.77159,-73.98215,0.73,27,1,0,0
154037433,Queens,90.0,1,12,40.67022,-73.77296,1.11,86,0,1,0
203650630,Brooklyn,290.0,1,1,40.5721,-73.99712,0.75,364,0,1,0
62533391,Brooklyn,60.0,1,4,40.63528,-74.00734,0.84,152,0,1,0
203346157,Manhattan,115.0,55,11,40.74309,-73.99535,1.31,204,0,1,0
2849280,Manhattan,200.0,7,5,40.70617,-74.00948,0.46,0,1,0,0
18416371,Manhattan,250.0,3,4,40.73144,-74.00523,0.39,0,1,0,0
203307016,Brooklyn,44.0,2,31,40.68031,-73.9186,2.7,77,0,1,0
203855380,Manhattan,160.0,2,17,40.72327,-73.98105,1.48,0,0,1,0
25720293,Manhattan,82.25,4,17,40.74676,-74.00308,1.53,252,1,0,0
204018218,Manhattan,135.0,2,21,40.76668,-73.99656,2.78,5,1,0,0
10260340,Brooklyn,70.0,1,4,40.69088,-73.94499,0.4,0,0,1,0
96347734,Manhattan,275.0,2,47,40.72617,-73.97934,4.05,275,1,0,0
75385686,Manhattan,37.0,13,2,40.83668,-73.94476,0.17,0,0,1,0
8731758,Brooklyn,175.0,5,5,40.71326,-73.9644,0.46,198,1,0,0
1462483,Manhattan,100.0,4,32,40.74585,-73.98237,2.87,174,0,1,0
68454791,Brooklyn,55.0,2,6,40.68863,-73.93902,0.53,79,0,1,0
2234119,Manhattan,86.0,3,12,40.77093,-73.95485,1.08,0,1,0,0
6791240,Manhattan,200.0,4,12,40.75546,-73.98086,1.24,0,1,0,0
185679950,Queens,59.0,2,8,40.74103,-73.88253,0.76,331,0,1,0
10476100,Manhattan,85.0,14,1,40.73916,-73.99471,0.15,16,1,0,0
109196702,Manhattan,215.0,2,0,40.77648,-73.95428,,0,1,0,0
19303369,Queens,45.0,30,5,40.74446,-73.90466,0.51,1,0,1,0
8052047,Brooklyn,47.0,2,10,40.65421,-73.96155,0.93,0,0,0,1
121772455,Brooklyn,149.0,6,2,40.69122,-73.9907,0.18,11,1,0,0
7615002,Manhattan,100.0,2,14,40.72338,-73.98346,1.39,5,1,0,0
199214751,Queens,250.0,1,1,40.7392,-73.79181,0.09,363,1,0,0
99296570,Brooklyn,65.0,1,43,40.57987,-73.95889,3.82,283,0,1,0
114375702,Manhattan,50.0,4,4,40.78493,-73.97683,0.42,0,0,1,0
1409262,Brooklyn,65.0,2,2,40.64188,-73.95317,0.19,287,0,1,0
49786789,Manhattan,106.0,30,1,40.86945,-73.92123,0.25,8,1,0,0
183127881,Brooklyn,59.0,2,28,40.64651,-73.90043,3.19,178,0,1,0
114216175,Manhattan,195.0,2,21,40.78986,-73.96688,1.83,2,1,0,0
204248415,Brooklyn,150.0,5,36,40.68007,-73.92963,3.62,145,1,0,0
23074465,Brooklyn,65.0,1,44,40.70181,-73.91566,5.34,27,0,1,0
198645701,Manhattan,175.0,4,19,40.76176,-73.98981,1.63,134,1,0,0
166809666,Manhattan,275.0,2,27,40.80603,-73.94114,2.87,29,1,0,0
42991956,Manhattan,137.0,5,22,40.71936,-73.99229,2.19,40,1,0,0
1409262,Brooklyn,55.0,2,2,40.6417,-73.95251,0.19,287,0,1,0
36444228,Brooklyn,70.0,6,1,40.71671,-73.94094,0.1,287,0,1,0
31619241,Brooklyn,165.0,2,16,40.68925,-73.97108,3.72,29,1,0,0
158972140,Bronx,47.0,1,9,40.82855,-73.91856,0.82,332,0,1,0
19923039,Brooklyn,35.0,5,3,40.70144,-73.92094,0.27,0,0,1,0
19536409,Queens,85.0,1,43,40.75817,-73.89893,3.72,0,1,0,0
9736367,Brooklyn,46.0,3,5,40.68652,-73.94848,0.47,0,0,1,0
32717107,Brooklyn,130.0,3,6,40.69033,-73.98994,0.51,194,1,0,0
10113487,Manhattan,185.0,7,13,40.73933,-73.9797,1.26,292,1,0,0
3388510,Brooklyn,100.0,2,5,40.64599,-73.96079,0.46,0,1,0,0
79913651,Manhattan,52.0,1,13,40.8183,-73.93828,1.34,167,0,1,0
95901692,Brooklyn,150.0,1,36,40.6875,-73.9588,3.23,29,0,1,0
40230580,Brooklyn,88.0,3,8,40.68454,-73.96425,0.81,0,1,0,0
204335117,Manhattan,39.0,1,44,40.76391,-73.99325,4.0,31,0,0,1
199833548,Queens,40.0,1,20,40.74161,-73.92505,1.88,343,0,0,1
107245546,Manhattan,155.0,3,11,40.74708,-73.99131,4.78,84,1,0,0
64453547,Queens,55.0,20,0,40.77405,-73.90328,,31,0,1,0
2163625,Brooklyn,65.0,2,0,40.65086,-73.97757,,0,0,1,0
204336983,Manhattan,90.0,2,2,40.806,-73.94082,0.18,11,0,1,0
1409262,Brooklyn,54.0,2,3,40.64118,-73.95245,0.28,286,0,1,0
1409262,Brooklyn,40.0,2,4,40.64228,-73.95204,0.37,260,0,1,0
204346423,Brooklyn,85.0,2,36,40.61768,-73.91669,3.26,322,1,0,0
19303369,Queens,34.0,30,0,40.74022,-73.87614,,0,0,1,0
624101,Brooklyn,132.0,3,6,40.69176,-73.99336,0.55,0,1,0,0
13031306,Manhattan,80.0,2,19,40.82372,-73.95122,1.71,0,0,1,0
200380610,Manhattan,225.0,30,0,40.75019,-73.97045,,310,1,0,0
200380610,Manhattan,285.0,30,0,40.77093,-73.95873,,365,1,0,0
200380610,Manhattan,190.0,30,0,40.75237,-73.9704,,364,1,0,0
1418015,Brooklyn,140.0,2,41,40.6756,-73.95232,3.69,334,0,1,0
1441920,Brooklyn,87.0,2,0,40.68167,-73.93608,,0,1,0,0
64453547,Queens,50.0,15,0,40.77377,-73.9048,,0,0,1,0
22264156,Brooklyn,120.0,1,3,40.69456,-73.96439,0.63,0,0,1,0
30595682,Manhattan,165.0,2,11,40.76795,-73.98432,1.04,2,1,0,0
53365451,Brooklyn,50.0,6,2,40.6939,-73.93239,0.18,0,0,1,0
204244117,Manhattan,49.0,1,27,40.82423,-73.95056,2.41,180,0,1,0
107245546,Manhattan,165.0,2,5,40.74756,-73.99072,3.0,93,0,1,0
12337810,Brooklyn,192.0,1,2,40.68625,-73.94045,0.17,0,1,0,0
204495302,Brooklyn,150.0,2,17,40.68049,-73.91918,2.34,0,1,0,0
2381030,Brooklyn,133.33333333333334,3,1,40.68876,-73.97048,0.09,0,1,0,0
35983559,Brooklyn,75.0,3,10,40.63956,-73.95033,0.91,123,0,1,0
103681571,Brooklyn,60.0,2,5,40.69149,-73.96043,0.48,2,0,1,0
204527519,Manhattan,100.0,3,16,40.80136,-73.95158,1.42,0,1,0,0
46325694,Brooklyn,82.25,4,1,40.71219,-73.96301,0.16,0,1,0,0
2478675,Brooklyn,39.0,1,11,40.65614,-73.9584,2.29,309,0,1,0
10407935,Manhattan,89.0,1,54,40.73399,-74.00357,4.82,2,1,0,0
48201791,Brooklyn,150.0,4,27,40.6395,-73.96507,2.39,29,1,0,0
94832914,Manhattan,139.0,3,1,40.70571,-74.00675,0.27,0,1,0,0
23335317,Manhattan,230.0,2,1,40.74462,-74.0013,1.0,77,1,0,0
54541149,Brooklyn,75.0,2,1,40.7159,-73.95905,0.09,0,0,1,0
204577752,Brooklyn,135.0,2,44,40.7154,-73.93926,4.11,7,1,0,0
204581148,Manhattan,185.0,1,24,40.79729,-73.93092,2.06,314,1,0,0
25700836,Manhattan,128.0,1,11,40.77979,-73.95297,0.96,30,1,0,0
23371413,Brooklyn,110.0,4,2,40.66483,-73.95883,0.2,32,1,0,0
74529394,Manhattan,80.0,5,2,40.74832,-73.98423,0.17,0,0,1,0
2596736,Manhattan,175.0,3,6,40.74017,-73.99485,0.57,5,1,0,0
9598256,Brooklyn,160.0,5,6,40.67329,-73.96627,0.55,28,1,0,0
192554415,Manhattan,250.0,7,16,40.7297,-73.98552,1.72,135,1,0,0
2264902,Manhattan,225.0,2,17,40.73692,-74.00531,1.54,0,1,0,0
204733512,Queens,45.0,3,19,40.76087,-73.88375,1.67,0,0,1,0
178224519,Manhattan,150.0,30,0,40.78306,-73.94524,,364,1,0,0
204752727,Staten Island,120.0,2,1,40.64275,-74.08001,0.31,350,0,1,0
64680664,Brooklyn,50.0,2,26,40.68991,-73.91179,2.5,80,0,1,0
14459075,Manhattan,60.0,2,58,40.80279,-73.96325,5.67,110,0,1,0
35606248,Brooklyn,70.0,2,28,40.70265,-73.92606,2.43,359,0,1,0
35606248,Brooklyn,80.0,2,30,40.70442,-73.92752,2.71,361,0,1,0
92772140,Manhattan,200.0,2,22,40.76035,-73.99524,2.06,155,1,0,0
204773816,Queens,120.0,3,21,40.75785,-73.81948,2.09,152,1,0,0
204786430,Queens,53.0,7,0,40.70775,-73.90853,,0,0,1,0
204774833,Queens,200.0,1,1,40.74506,-73.92444,0.09,0,1,0,0
8749245,Manhattan,175.0,30,2,40.78461,-73.98078,0.27,215,1,0,0
163482759,Manhattan,75.0,1,14,40.72586,-74.00079,1.25,0,0,1,0
52602302,Manhattan,149.0,5,5,40.74312,-73.99573,0.45,0,1,0,0
416361,Brooklyn,150.0,3,1,40.68036,-73.94587,0.09,179,0,1,0
1837068,Brooklyn,110.0,2,21,40.69279,-73.91423,2.96,13,1,0,0
200391647,Brooklyn,150.0,7,1,40.67947,-73.97618,0.11,0,1,0,0
104835154,Manhattan,147.0,7,10,40.77847,-73.94962,0.86,11,1,0,0
257904,Brooklyn,150.0,5,5,40.68518,-73.93517,0.48,0,1,0,0
26877037,Brooklyn,138.0,1,1,40.59887,-73.9579,0.14,269,0,1,0
73425483,Brooklyn,135.0,2,10,40.69176,-73.9383,1.21,249,0,1,0
204852524,Brooklyn,100.0,1,1,40.59982,-73.98679,0.09,363,0,0,1
29510402,Bronx,90.0,2,1,40.82445,-73.90341,0.09,0,0,1,0
204810113,Staten Island,115.0,3,42,40.63813,-74.0929,3.8,115,0,1,0
204852306,Brooklyn,300.0,1,1,40.67851,-73.93071,0.12,53,1,0,0
30532557,Brooklyn,43.0,30,1,40.68923,-73.92816,0.43,140,0,1,0
4356698,Manhattan,75.0,2,20,40.85045,-73.93493,1.74,357,0,1,0
928165,Brooklyn,52.0,2,12,40.6969,-73.9114,1.19,0,0,1,0
47504485,Brooklyn,85.0,5,29,40.61183,-73.98219,2.58,58,0,1,0
204915695,Brooklyn,50.0,3,25,40.63729,-74.01046,2.26,108,0,1,0
200380610,Manhattan,16.1,30,0,40.73495,-74.00033,,364,1,0,0
200380610,Manhattan,290.0,30,0,40.75524,-73.96382,,365,1,0,0
200380610,Manhattan,225.0,30,0,40.76701,-73.98174,,249,1,0,0
200380610,Manhattan,18.333333333333332,30,0,40.76182,-73.99771,,360,1,0,0
200380610,Manhattan,15.0,30,0,40.76194,-73.99824,,365,1,0,0
200380610,Manhattan,200.0,30,0,40.78009,-73.95929,,364,1,0,0
5809327,Brooklyn,80.0,3,6,40.70747,-73.95304,0.61,282,0,1,0
200380610,Manhattan,12.0,30,0,40.75457,-73.96248,,364,1,0,0
200380610,Manhattan,210.0,30,0,40.77834,-73.95193,,364,1,0,0
200380610,Manhattan,210.0,30,0,40.73863,-73.98002,,364,1,0,0
200380610,Manhattan,225.0,30,0,40.75994,-73.98673,,250,1,0,0
204971560,Brooklyn,75.0,1,27,40.66957,-73.95764,2.47,146,0,1,0
190921808,Manhattan,120.0,7,1,40.75516,-73.99547,0.41,338,0,1,0
189625025,Brooklyn,70.0,2,20,40.70844,-73.94415,1.9,345,0,1,0
126897791,Manhattan,14.166666666666666,120,0,40.70662,-74.00562,,0,0,1,0
195693063,Manhattan,195.0,2,42,40.82244,-73.94994,4.08,257,1,0,0
59591371,Manhattan,89.0,6,48,40.79889,-73.94489,4.21,15,1,0,0
205032591,Brooklyn,65.0,2,21,40.68589,-73.94762,2.04,334,0,1,0
23619449,Manhattan,45.0,31,1,40.81308,-73.95993,0.1,1,0,1,0
187870198,Queens,53.0,2,7,40.58511,-73.81757,0.61,252,0,1,0
179745489,Queens,125.0,2,47,40.73088,-73.87488,4.18,315,1,0,0
10573806,Manhattan,140.0,2,5,40.77168,-73.95393,0.55,0,1,0,0
2457645,Manhattan,130.0,15,0,40.73615,-73.98166,,0,1,0,0
205032591,Brooklyn,65.0,2,25,40.68613,-73.94786,2.52,347,0,1,0
122044895,Bronx,75.0,30,7,40.89382,-73.84844,0.69,188,1,0,0
28449397,Manhattan,80.0,1,1,40.82958,-73.94184,0.11,364,0,1,0
205032591,Brooklyn,65.0,2,17,40.68608,-73.94813,1.65,350,0,1,0
205032591,Brooklyn,55.0,2,18,40.68635,-73.94821,1.6,359,0,1,0
31687877,Manhattan,110.0,1,42,40.74298,-73.97448,3.73,8,1,0,0
835534,Manhattan,120.0,1,16,40.78319,-73.9544,1.41,2,1,0,0
31882405,Brooklyn,130.0,2,12,40.7082,-73.96719,1.07,26,0,1,0
69885871,Manhattan,120.0,1,2,40.7729,-73.95761,0.31,171,0,1,0
793717,Brooklyn,162.0,3,38,40.70934,-73.95593,3.34,314,1,0,0
28449397,Manhattan,80.0,1,12,40.82962,-73.94212,1.04,357,0,1,0
205132904,Staten Island,135.0,2,65,40.63513,-74.07929,6.13,293,0,1,0
205144781,Brooklyn,85.0,1,53,40.675,-73.92358,4.68,306,1,0,0
205031545,Manhattan,233.0,3,8,40.75299,-73.96659,1.21,204,1,0,0
205031545,Manhattan,233.0,3,3,40.75414,-73.96595,0.5,204,1,0,0
205031545,Manhattan,233.0,3,1,40.75239,-73.96684,0.3,204,1,0,0
205031545,Manhattan,233.0,3,4,40.75425,-73.96648,0.82,204,1,0,0
205031545,Manhattan,233.0,3,5,40.75397,-73.96697,0.48,204,1,0,0
205031545,Manhattan,233.0,3,3,40.75434,-73.96569,0.46,164,1,0,0
205031545,Manhattan,233.0,3,8,40.75442,-73.96696,1.18,204,1,0,0
205031545,Manhattan,233.0,3,19,40.75402,-73.9651,2.45,204,1,0,0
205031545,Manhattan,233.0,3,5,40.75243,-73.9654,0.74,206,1,0,0
205031545,Manhattan,245.66666666666666,3,2,40.75444,-73.96497,0.42,216,1,0,0
205031545,Manhattan,245.66666666666666,3,1,40.75224,-73.96652,0.21,200,1,0,0
205031545,Manhattan,245.66666666666666,3,8,40.75417,-73.96557,1.02,188,1,0,0
205031545,Manhattan,245.66666666666666,3,1,40.75402,-73.96567,0.21,222,1,0,0
205031545,Manhattan,245.66666666666666,3,0,40.75451,-73.96708,,206,1,0,0
205031545,Manhattan,245.66666666666666,3,4,40.75425,-73.96556,0.36,249,1,0,0
205031545,Manhattan,245.66666666666666,3,2,40.75294,-73.96731,0.4,235,1,0,0
205031545,Manhattan,245.66666666666666,3,5,40.75269,-73.96678,1.17,230,1,0,0
205031545,Manhattan,233.0,3,9,40.75308,-73.96732,1.09,190,1,0,0
205031545,Manhattan,233.0,3,7,40.75231,-73.96707,1.27,176,1,0,0
205031545,Manhattan,233.0,3,3,40.75283,-73.96675,0.33,196,1,0,0
205031545,Manhattan,245.66666666666666,3,3,40.75459,-73.96707,0.44,153,1,0,0
205031545,Manhattan,245.66666666666666,3,2,40.75238,-73.96653,0.71,224,1,0,0
10229087,Queens,52.0,1,39,40.77214,-73.89169,3.38,353,0,1,0
202329412,Brooklyn,46.0,1,13,40.66516,-73.94097,1.13,301,0,1,0
189625025,Brooklyn,76.0,2,29,40.70756,-73.94269,2.54,330,0,1,0
189646908,Brooklyn,86.0,2,28,40.70936,-73.94427,2.61,365,0,1,0
10229087,Queens,85.0,1,41,40.77309,-73.89256,3.66,349,0,1,0
205227236,Manhattan,200.0,2,3,40.73394,-74.00175,0.27,0,1,0,0
205234874,Brooklyn,60.0,2,24,40.69128,-73.94311,2.22,360,0,1,0
134521683,Manhattan,50.0,30,3,40.72401,-73.98154,0.3,34,0,1,0
10229087,Queens,52.0,1,32,40.77248,-73.89263,2.83,355,0,1,0
205243076,Queens,65.0,2,27,40.69159,-73.73658,2.34,79,0,1,0
303926,Brooklyn,89.0,2,14,40.68351,-73.88448,1.48,180,1,0,0
200380610,Manhattan,200.0,30,0,40.75424,-73.96312,,364,1,0,0
200380610,Manhattan,154.0,30,0,40.75909,-73.96398,,364,1,0,0
200380610,Manhattan,5.833333333333333,60,0,40.74422,-73.97124,,327,1,0,0
1110299,Queens,120.0,2,3,40.70108,-73.90222,0.27,40,1,0,0
14317115,Manhattan,86.0,1,0,40.74075,-73.97674,,0,1,0,0
130006475,Brooklyn,40.0,1,22,40.62771,-73.96381,1.9,0,0,1,0
190921808,Manhattan,55.0,30,8,40.75562,-73.99539,0.71,351,0,1,0
84825183,Manhattan,95.0,3,3,40.76243,-73.99078,0.26,5,0,1,0
14487073,Brooklyn,250.0,2,25,40.70382,-73.91456,2.37,260,1,0,0
427019,Brooklyn,55.0,2,18,40.70713,-73.92918,1.61,5,0,1,0
189646908,Brooklyn,86.0,2,23,40.70757,-73.94466,2.18,365,0,1,0
189646908,Brooklyn,86.0,2,17,40.7089,-73.94447,1.53,342,0,1,0
4089207,Brooklyn,250.0,3,22,40.68571,-73.93868,1.94,314,1,0,0
49435345,Manhattan,50.0,30,9,40.86813,-73.92393,0.81,57,0,1,0
114887819,Brooklyn,245.0,2,5,40.69752,-73.93497,0.79,128,1,0,0
204348856,Manhattan,125.0,1,35,40.7562,-73.96796,3.37,35,1,0,0
119826595,Bronx,132.0,1,44,40.81192,-73.91781,3.91,103,1,0,0
205358796,Manhattan,112.0,3,4,40.80765,-73.95484,0.37,24,1,0,0
26302195,Brooklyn,65.0,1,2,40.70562,-73.92734,0.44,0,0,1,0
204786430,Queens,53.0,7,4,40.70665,-73.90969,0.36,0,0,1,0
158181451,Queens,38.0,28,0,40.74702,-73.82618,,123,0,1,0
200380610,Manhattan,234.0,30,0,40.75579,-73.9652,,364,1,0,0
930201,Manhattan,81.0,5,9,40.72817,-73.9773,0.97,110,0,1,0
200380610,Manhattan,11.666666666666666,30,0,40.75375,-73.96362,,364,1,0,0
28943965,Brooklyn,55.0,2,3,40.68593,-73.94628,0.29,0,0,1,0
200380610,Manhattan,18.333333333333332,30,0,40.74573,-73.99049,,339,1,0,0
3662122,Brooklyn,175.0,4,7,40.70743,-73.92294,0.63,54,1,0,0
137274917,Manhattan,110.0,1,69,40.75974,-73.99016,6.22,232,0,1,0
137274917,Manhattan,110.0,1,63,40.76037,-73.9917,5.71,267,0,1,0
137274917,Manhattan,115.0,1,82,40.75983,-73.99119,7.34,230,0,1,0
200380610,Manhattan,236.0,30,0,40.76629,-73.986,,364,1,0,0
137274917,Manhattan,105.0,1,79,40.75981,-73.99011,6.99,241,0,1,0
12243051,Manhattan,184.0,29,0,40.74324,-73.97224,,7,1,0,0
52140932,Brooklyn,60.0,2,25,40.6838,-73.95161,2.29,349,0,1,0
204527108,Brooklyn,87.0,30,2,40.71796,-73.957,2.0,310,0,1,0
204527108,Brooklyn,87.0,30,0,40.71918,-73.95735,,310,0,1,0
204527108,Brooklyn,87.0,30,0,40.71763,-73.95594,,310,0,1,0
52140932,Brooklyn,65.0,2,21,40.68511,-73.94948,1.95,362,0,1,0
193289800,Manhattan,120.0,2,14,40.73214,-74.00531,1.24,0,1,0,0
205530337,Queens,45.0,30,0,40.70161,-73.90556,,312,0,1,0
